ALT_GEO_CODE,Total - Ethnic origin for the population in private households - 25% sample data,English,French,Belgian,German,Swiss,Danish,Icelandic,Swedish,Polish,Russian,Croatian,Portuguese,Serbian,Spanish,Argentinian,Brazilian,Colombian,Costa Rican,Mexican,Panamanian,Peruvian,Uruguayan,Nigerian,Senegalese,Egyptian,Moroccan,Tunisian,Iranian,Saudi Arabian,Japanese,Korean,Australian
535016701,1.0,0.1639784946236559,0.07258064516129033,0.0,0.06720430107526881,0.0,0.0,0.0,0.005376344086021506,0.16666666666666666,0.11290322580645161,0.010752688172043012,0.024193548387096774,0.024193548387096774,0.013440860215053764,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.0,0.005376344086021506,0.005376344086021506,0.0
535016702,1.0,0.16013925152306355,0.072236727589208,0.0034812880765883376,0.08703220191470844,0.0034812880765883376,0.006092254134029591,0.0017406440382941688,0.005221932114882507,0.072236727589208,0.04873803307223673,0.0034812880765883376,0.033942558746736295,0.006962576153176675,0.040905134899912966,0.005221932114882507,0.004351610095735422,0.009573542210617928,0.0,0.013054830287206266,0.0034812880765883376,0.0017406440382941688,0.0,0.0,0.0,0.0026109660574412533,0.0017406440382941688,0.0,0.006962576153176675,0.0,0.013054830287206266,0.015665796344647518,0.004351610095735422
535016800,1.0,0.1126005361930295,0.044682752457551385,0.0017873100983020554,0.035746201966041107,0.0017873100983020554,0.002680965147453083,0.0,0.005361930294906166,0.0580875781948168,0.03932082216264522,0.004468275245755138,0.06523681858802502,0.0,0.03842716711349419,0.0,0.006255585344057194,0.00804289544235925,0.0,0.014298480786416443,0.0017873100983020554,0.006255585344057194,0.0017873100983020554,0.0017873100983020554,0.0,0.006255585344057194,0.002680965147453083,0.0,0.0017873100983020554,0.0,0.006255585344057194,0.008936550491510277,0.0017873100983020554
535016901,1.0,0.03561253561253561,0.027065527065527065,0.002849002849002849,0.029914529914529916,0.0,0.0,0.0,0.0,0.03418803418803419,0.018518518518518517,0.0,0.07264957264957266,0.002849002849002849,0.02564102564102564,0.007122507122507123,0.005698005698005698,0.017094017094017096,0.0,0.007122507122507123,0.0,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011396011396011397,0.008547008547008548,0.0
535016902,1.0,0.07387140902872777,0.04240766073871409,0.0,0.03898768809849521,0.002051983584131327,0.0013679890560875513,0.0,0.0013679890560875513,0.0506155950752394,0.06429548563611491,0.008207934336525308,0.052667578659370724,0.033515731874145006,0.03967168262653899,0.004103967168262654,0.015047879616963064,0.02188782489740082,0.002051983584131327,0.01573187414500684,0.0,0.0027359781121751026,0.0,0.002051983584131327,0.0,0.0047879616963064295,0.0027359781121751026,0.0,0.005471956224350205,0.0,0.0047879616963064295,0.010259917920656635,0.0013679890560875513
535017000,1.0,0.028064992614475627,0.01624815361890694,0.0,0.01772525849335303,0.0029542097488921715,0.0,0.0,0.0,0.005908419497784343,0.0,0.0,0.28508124076809455,0.0,0.03545051698670606,0.008862629246676515,0.0206794682422452,0.01772525849335303,0.0029542097488921715,0.004431314623338257,0.0,0.005908419497784343,0.005908419497784343,0.0,0.0,0.004431314623338257,0.0,0.0,0.0,0.0,0.007385524372230428,0.005908419497784343,0.0
535017100,1.0,0.03689064558629776,0.013175230566534914,0.0,0.005270092226613966,0.002635046113306983,0.0,0.0,0.0,0.010540184453227932,0.002635046113306983,0.0,0.2503293807641634,0.0,0.03820816864295125,0.0,0.01844532279314888,0.002635046113306983,0.0,0.0,0.0,0.0,0.0,0.02766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,0.002635046113306983,0.003952569169960474,0.002635046113306983
535017200,1.0,0.05058365758754864,0.019455252918287938,0.0,0.017509727626459144,0.0,0.0,0.0,0.0,0.0038910505836575876,0.007782101167315175,0.0038910505836575876,0.08754863813229571,0.0,0.04669260700389105,0.0,0.009727626459143969,0.0,0.005836575875486381,0.009727626459143969,0.0,0.0038910505836575876,0.0038910505836575876,0.0,0.0,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535017300,1.0,0.062087186261558784,0.026420079260237782,0.002642007926023778,0.023778071334214,0.0,0.0,0.0,0.003963011889035667,0.0066050198150594455,0.002642007926023778,0.0,0.095112285336856,0.0,0.02906208718626156,0.0,0.007926023778071334,0.002642007926023778,0.0,0.003963011889035667,0.0,0.0,0.0,0.026420079260237782,0.0,0.0,0.0,0.0,0.005284015852047556,0.0,0.005284015852047556,0.002642007926023778,0.0
535017400,1.0,0.03888481291269259,0.022010271460014674,0.001467351430667645,0.02127659574468085,0.0,0.0,0.0,0.0,0.02421129860601614,0.012472487160674981,0.004402054292002935,0.08657373440939105,0.0,0.029347028613352897,0.001467351430667645,0.019075568598679385,0.016140865737344093,0.001467351430667645,0.005135730007336757,0.0,0.001467351430667645,0.0,0.015407190022010272,0.004402054292002935,0.0,0.0,0.001467351430667645,0.0022010271460014674,0.0,0.00293470286133529,0.020542920029347028,0.0
